"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","S10-33","Manufacturing industries: Total","2008","2008",,,"0","Units",,,49874,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2009","2009",,,"0","Units",,,46748,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,34502,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2011","2011",,,"0","Units",,,36533,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,39499,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2013","2013",,,"0","Units",,,38697,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,37937,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2015","2015",,,"0","Units",,,37013,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,39180,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2017","2017",,,"0","Units",,,39526.489,,
"KOR","Korea","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,39501.8,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,1919,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2011","2011",,,"0","Units",,,1543,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,1581,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2013","2013",,,"0","Units",,,1727,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,1951,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2015","2015",,,"0","Units",,,2737,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,2526,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2017","2017",,,"0","Units",,,2451.354,,
"KOR","Korea","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,2374.289,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,515,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2011","2011",,,"0","Units",,,618,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,675,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2013","2013",,,"0","Units",,,646,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,640,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2015","2015",,,"0","Units",,,519,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,541,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2017","2017",,,"0","Units",,,537.086,,
"KOR","Korea","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,474.39,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,179,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2011","2011",,,"0","Units",,,187,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,226,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2013","2013",,,"0","Units",,,222,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,288,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2015","2015",,,"0","Units",,,303,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,256,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2017","2017",,,"0","Units",,,371.907,,
"KOR","Korea","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,301.601,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,1608,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2011","2011",,,"0","Units",,,2338,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,2446,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2013","2013",,,"0","Units",,,2679,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,2428,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2015","2015",,,"0","Units",,,2600,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,2488,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2017","2017",,,"0","Units",,,2237.896,,
"KOR","Korea","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,2322.769,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,190,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2011","2011",,,"0","Units",,,102,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,161,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2013","2013",,,"0","Units",,,301,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,274,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2015","2015",,,"0","Units",,,185,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,199,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2017","2017",,,"0","Units",,,160.987,,
"KOR","Korea","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,191.498,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,3625,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2011","2011",,,"0","Units",,,2661,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,2699,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2013","2013",,,"0","Units",,,2923,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,2409,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2015","2015",,,"0","Units",,,2715,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,2743,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2017","2017",,,"0","Units",,,2957.904,,
"KOR","Korea","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,3073.04,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,1841,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2011","2011",,,"0","Units",,,1692,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,2335,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2013","2013",,,"0","Units",,,2864,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,2569,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2015","2015",,,"0","Units",,,2005,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,2432,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2017","2017",,,"0","Units",,,2504.321,,
"KOR","Korea","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,2909.584,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,24625,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2011","2011",,,"0","Units",,,27392,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,29376,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2013","2013",,,"0","Units",,,27335,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,27378,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2015","2015",,,"0","Units",,,25949,,
"KOR","Korea","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,27995,,
"KOR","Korea","S24","Manufacture of basic metals","2010","2010",,,"0","Units",,,12252,,
"KOR","Korea","S24","Manufacture of basic metals","2011","2011",,,"0","Units",,,21219,,
"KOR","Korea","S24","Manufacture of basic metals","2012","2012",,,"0","Units",,,23388,,
"KOR","Korea","S24","Manufacture of basic metals","2013","2013",,,"0","Units",,,21822,,
"KOR","Korea","S24","Manufacture of basic metals","2014","2014",,,"0","Units",,,21705,,
"KOR","Korea","S24","Manufacture of basic metals","2015","2015",,,"0","Units",,,20261,,
"KOR","Korea","S24","Manufacture of basic metals","2016","2016",,,"0","Units",,,21738,,
"KOR","Korea","S24","Manufacture of basic metals","2017","2017",,,"0","Units",,,22122.225,,
"KOR","Korea","S24","Manufacture of basic metals","2018","2018",,,"0","Units",,,21594.37,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,13066,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2011","2011",,,"0","Units",,,22545,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,24434,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2013","2013",,,"0","Units",,,22938,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,22822,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2015","2015",,,"0","Units",,,21396,,
"KOR","Korea","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,23279,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2010","2010",,,"0","Units",,,1401,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2011","2011",,,"0","Units",,,2118,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2012","2012",,,"0","Units",,,1773,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2013","2013",,,"0","Units",,,2647,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2014","2014",,,"0","Units",,,3118,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2015","2015",,,"0","Units",,,3109,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2016","2016",,,"0","Units",,,3412,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2017","2017",,,"0","Units",,,3404.731,,
"KOR","Korea","S25-28","Manufacture of fabricated metal products, of computer, electronic and optical products, of electrical equipment, of machinery and equipment","2018","2018",,,"0","Units",,,2907.596,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,10972,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2011","2011",,,"0","Units",,,4055,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,4215,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2013","2013",,,"0","Units",,,2866,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,2555,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2015","2015",,,"0","Units",,,2579,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,2845,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2017","2017",,,"0","Units",,,2778.078,,
"KOR","Korea","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,3352.665,,
"KOR","Korea","S35","Energy Production ","2010","2010",,,"0","Units",,,8917,,
"KOR","Korea","S35","Energy Production ","2011","2011",,,"0","Units",,,8088,,
"KOR","Korea","S35","Energy Production ","2012","2012",,,"0","Units",,,7836,,
"KOR","Korea","S35","Energy Production ","2013","2013",,,"0","Units",,,9850,,
"KOR","Korea","S35","Energy Production ","2014","2014",,,"0","Units",,,10842,,
"KOR","Korea","S35","Energy Production ","2015","2015",,,"0","Units",,,11261,,
"KOR","Korea","S35","Energy Production ","2016","2016",,,"0","Units",,,11505,,
"KOR","Korea","S35","Energy Production ","2017","2017",,,"0","Units",,,11011.627,,
"KOR","Korea","S35","Energy Production ","2018","2018",,,"0","Units",,,11662.72,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2010","2010",,,"0","Units",,,5325,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2011","2011",,,"0","Units",,,6179,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2012","2012",,,"0","Units",,,7155,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2013","2013",,,"0","Units",,,6242,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2014","2014",,,"0","Units",,,8136,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2015","2015",,,"0","Units",,,8706,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2016","2016",,,"0","Units",,,9017,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2017","2017",,,"0","Units",,,10149.081,,
"KOR","Korea","S36-39","Water supply, sewerage, waste management, etc.","2018","2018",,,"0","Units",,,8953.377,,
"KOR","Korea","S41-43","Construction","2000","2000",,,"0","Units",,,28753.605,,
"KOR","Korea","S41-43","Construction","2001","2001",,,"0","Units",,,39609.8,,
"KOR","Korea","S41-43","Construction","2002","2002",,,"0","Units",,,43851,,
"KOR","Korea","S41-43","Construction","2003","2003",,,"0","Units",,,53078.3,,
"KOR","Korea","S41-43","Construction","2004","2004",,,"0","Units",,,54198,,
"KOR","Korea","S41-43","Construction","2005","2005",,,"0","Units",,,49241,,
"KOR","Korea","S41-43","Construction","2006","2006",,,"0","Units",,,61680,,
"KOR","Korea","S41-43","Construction","2007","2007",,,"0","Units",,,62782,,
"KOR","Korea","S41-43","Construction","2008","2008",,,"0","Units",,,64404,,
"KOR","Korea","S41-43","Construction","2009","2009",,,"0","Units",,,66946,,
"KOR","Korea","S41-43","Construction","2010","2010",,,"0","Units",,,65041,,
"KOR","Korea","S41-43","Construction","2011","2011",,,"0","Units",,,68091,,
"KOR","Korea","S41-43","Construction","2012","2012",,,"0","Units",,,68188,,
"KOR","Korea","S41-43","Construction","2013","2013",,,"0","Units",,,67047,,
"KOR","Korea","S41-43","Construction","2014","2014",,,"0","Units",,,67746,,
"KOR","Korea","S41-43","Construction","2015","2015",,,"0","Units",,,72433,,
"KOR","Korea","S41-43","Construction","2016","2016",,,"0","Units",,,72864,,
"KOR","Korea","S41-43","Construction","2017","2017",,,"0","Units",,,72509.962,,
"KOR","Korea","S41-43","Construction","2018","2018",,,"0","Units",,,77151.6,,
"KOR","Korea","S45-98","Other","2008","2008",,,"0","Units",,,1335,,
"KOR","Korea","S45-98","Other","2009","2009",,,"0","Units",,,1646,,
"KOR","Korea","S45-98","Other","2010","2010",,,"0","Units",,,4821,,
"KOR","Korea","S45-98","Other","2011","2011",,,"0","Units",,,2888,,
"KOR","Korea","S45-98","Other","2012","2012",,,"0","Units",,,3071,,
"KOR","Korea","S45-98","Other","2013","2013",,,"0","Units",,,3371,,
"KOR","Korea","S45-98","Other","2014","2014",,,"0","Units",,,2958,,
"KOR","Korea","S45-98","Other","2015","2015",,,"0","Units",,,3852,,
"KOR","Korea","S45-98","Other","2016","2016",,,"0","Units",,,4104,,
"KOR","Korea","S45-98","Other","2017","2017",,,"0","Units",,,3256.227,,
"KOR","Korea","S45-98","Other","2018","2018",,,"0","Units",,,4199.834,,
"LUX","Luxembourg","S01-03","Agriculture, forestry and fishing ","2010","2010",,,"0","Units",,,2.547,,
"LUX","Luxembourg","S01-03","Agriculture, forestry and fishing ","2012","2012",,,"0","Units",,,1.381,,
"LUX","Luxembourg","S01-03","Agriculture, forestry and fishing ","2014","2014",,,"0","Units",,,3.094,,
"LUX","Luxembourg","S01-03","Agriculture, forestry and fishing ","2016","2016",,,"0","Units",,,30.986,,
"LUX","Luxembourg","S01-03","Agriculture, forestry and fishing ","2018","2018",,,"0","Units",,,8.33,,
"LUX","Luxembourg","S05-09","Mining and Quarrying","2010","2010",,,"0","Units",,,12.892,,
"LUX","Luxembourg","S05-09","Mining and Quarrying","2012","2012",,,"0","Units",,,129.481,,
"LUX","Luxembourg","S05-09","Mining and Quarrying","2014","2014",,,"0","Units",,,129.724,,
"LUX","Luxembourg","S05-09","Mining and Quarrying","2016","2016",,,"0","Units",,,37.904,,
"LUX","Luxembourg","S05-09","Mining and Quarrying","2018","2018",,,"0","Units",,,4.359,,
"LUX","Luxembourg","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,867.369,,
"LUX","Luxembourg","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,509.41,,
"LUX","Luxembourg","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,285.677,,
"LUX","Luxembourg","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,758.907,,
"LUX","Luxembourg","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,620.735,,
"LUX","Luxembourg","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,13.036,,
"LUX","Luxembourg","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,10.707,,
"LUX","Luxembourg","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,11.833,,
"LUX","Luxembourg","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,22.84,,
"LUX","Luxembourg","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,14.503,,
"LUX","Luxembourg","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,1.576,,
"LUX","Luxembourg","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,2.129,,
"LUX","Luxembourg","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,5.723,,
"LUX","Luxembourg","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,1.838,,
"LUX","Luxembourg","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,1.71,,
"LUX","Luxembourg","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,52.275,,
"LUX","Luxembourg","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,21.383,,
"LUX","Luxembourg","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,21.726,,
"LUX","Luxembourg","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,24.611,,
"LUX","Luxembourg","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,13.21,,
"LUX","Luxembourg","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,17.182,,
"LUX","Luxembourg","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,15.68,,
"LUX","Luxembourg","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,7.325,,
"LUX","Luxembourg","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,8.102,,
"LUX","Luxembourg","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,15.262,,
"LUX","Luxembourg","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,0,,
"LUX","Luxembourg","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,0,,
"LUX","Luxembourg","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,0,,
"LUX","Luxembourg","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,0.613,,
"LUX","Luxembourg","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,0.699,,
"LUX","Luxembourg","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,23.393,,
"LUX","Luxembourg","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,25.936,,
"LUX","Luxembourg","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,36.651,,
"LUX","Luxembourg","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,40.828,,
"LUX","Luxembourg","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,46.281,,
"LUX","Luxembourg","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,50.384,,
"LUX","Luxembourg","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,37.93,,
"LUX","Luxembourg","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,35.17,,
"LUX","Luxembourg","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,91.554,,
"LUX","Luxembourg","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,68.644,,
"LUX","Luxembourg","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,709.523,,
"LUX","Luxembourg","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,395.645,,
"LUX","Luxembourg","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,167.249,,
"LUX","Luxembourg","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,568.521,,
"LUX","Luxembourg","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,460.426,,
"LUX","Luxembourg","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,697.758,,
"LUX","Luxembourg","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,382.08,,
"LUX","Luxembourg","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,156.966,,
"LUX","Luxembourg","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,552.847,,
"LUX","Luxembourg","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2018","2018",,,"0","Units",,,445.681,,
"LUX","Luxembourg","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010",,,"0","Units",,,9.85,,
"LUX","Luxembourg","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012",,,"0","Units",,,11.085,,
"LUX","Luxembourg","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014",,,"0","Units",,,7.845,,
"LUX","Luxembourg","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016",,,"0","Units",,,10.694,,
"LUX","Luxembourg","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2018","2018",,,"0","Units",,,12.374,,
"LUX","Luxembourg","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,1.915,,
"LUX","Luxembourg","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,2.48,,
"LUX","Luxembourg","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,2.438,,
"LUX","Luxembourg","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,4.98,,
"LUX","Luxembourg","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,2.371,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2004","2004",,,"0","Units",,,7489.13,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2006","2006",,,"0","Units",,,7504.255,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2008","2008",,,"0","Units",,,8709.87,,
